"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456"
0,0,0,0,0,0,0,0,0,0,0.0350307606526644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306337259425287,0,0,0,-0.209706929745458,0,0,0,0,0,0.036391444075727,0,0,0,0,0,0,0,0,0,0.0190086544611078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32445358130948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169123163278044,-2.32721434419223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593496385410704,0,10.5841370066171,-0.129813906086761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265038827240303,-6.04567172027719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444890469054201,0,0,0,0,0,0,0,0,0,0,-0.0639606059615548,0.095711034277641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128721524521765,0,0,0,0,0,-2.76017493572976,5.7577043845101,0,0.0757364795138863,0,0,0,0,0,0,-0.0454763063639095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680670966444301,0,0,0,0,0,0,0,0,0,-0.049511869629821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.660017259678145,-1.03634345578449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697312864642292,0,0,0,0,0,0,0,0,0,0,0,0,-0.13892972145518,0,0,0,0,0,0,0,0,0.0660039398913497,0,0,0,-0.0658737031346786,0,0.135212529769045,0,0,0,2.29534218305044,-2.09947512542525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221753411368722,0,0,0,0,0,-0.0585106014008941,0,0,0,0,0,0,0.038148876291939,0
-0.0151446873479103,0.0878199972271415,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329326175258881,0,0,0,0.049415234584409,-0.0748378203347391,0,0,0,-0.0534017853483737,0,0,-0.0139582359132624,0,0,0,0,0,0,0,0,0,0,0,0.0723659993153421,0.0813743343169526,0,-0.0424212990542004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227963302471945,0,-0.159125563760901,0,0,0,-0.0132746552346775,0,0.0473508217253472,0,0,-0.0655873615043121,0,0,0,0.000652024267131856,0,0,0,0,0,0,0,0,0,0,0.154002036700643,0,0,0.000510121141674296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269878160268343,0,0,0,0,0,-0.0186334263158502,0,-0.140770223675051,0,0,0.0475409112667814,0,0,0,-0.0981821864134709,0.521096086529414,-0.175365164574393,0,0,-0.00360411174950623,0,-0.0385246341425177,0,0,0,0,-0.15652281303715,0,0,-0.0886629709630276,0,0,0,0,0,-0.113969342577396,0,-0.0241055580788849,0,0,0,0,0,0,0,0,0,0,0,0.160180753001394,0,0,0.0986446461338099,0,0,0,-0.0157658970605865,0,0,-0.0407521486849544,0,0,0,0,0.0324668461042539,0,-0.0385394898843902,-0.0132962349685086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140484163898806,0,0,-0.00572543895855637,0,0,0,0,0,0,0,0,0,0.0244959687649198,0,0,0,0,0,0,0,0.00910254525501639,0,0,0,0,0,0,0.0400655106536032,0.0422541575073462,0,0,0,0.00483141640886934,0,0,0.0946670039130393,0,0,-0.0213126783272357,0,0,0,0,0.138492405105575,-0.302228965873028,3.08820672972453,-0.00672829688295056,0,0,0,0,0,0,0,0,0,0,0,0,0.04380195147735,0,0,0,0.134425859762775,0,-1.77758900507447,0,0,-0.0981489668586292,-0.000128552476667995,-0.0677820695948873,0,0,0,-0.178031408721727,0,0,0,0.157990656517019,0,0,0,0,-0.0526028957953848,-0.160658242731613,0,0,0,0.0591867658207659,0,0,0,-0.0445656863178643,0.0872522096282677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192302932373755,0,0,-0.0471143175751091,-0.0325467983169853,-0.0198686938250349,0,0.103798552998754,0,0,0,0,0.0849012557043356,0,0,0,0.0563239976564981,0,0,0,0,0,0,0,0,0,0.0508730947261535,0,0,0,0,0,-0.0406548811216755,0,0.119777965840591,-0.0254947847992465,0,0,0.0882393888633111,0,0,0,0,0,0,0,0,0.0261844452783723,-0.125057024752818,0.415221782170231,0,0,0,0,-0.0218142623975658,0,0,-0.0460722815619474,0,0,0,0,0,0.0913920131132883,0,0,-0.342406409231392,0,0,0,0,-0.0942056304654334,0,0,0,0,0,0,-0.0630381157833416,0,0,-0.169450053922219,0,0,-0.00482191699055467,0,0,0,0,0,0.109349236077849,0,0,0,0,-0.00705240457572545,-0.226324178502648,0,0,0,-0.0661498973650879,0.0263255485347975,0,0,-0.0785656940801616,0,0,0,0,0,0,0.000444382877600467,0,0,0,0,0,-0.0583740088653119,0,0,0,0.0891477187392868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048704764598896,-0.0369171434586719,0,0,-0.0823514350524796,0,0.265864297265106,-0.0201115469688923,0.0428649590680037,-0.157331997694961,0,0,0.0546073489943047,0,0,0,-0.102034711896264,0,0,0,0,0,0,-0.00170257505566592,-0.0120919940668012
0,-0.0857222629189919,0.587650236873649,0,0,0,0,-0.174715425794366,0,0,0,0,0,-0.0833923340527467,0,0,0,0,0,0.00869230366597279,0,0,-0.146361144954858,0,0,0,0,0,0,0,-0.0553156252045898,0,0,0,0,0,0,0,0.027110087384571,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390656156094173,0,-0.0669988986262822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621836578938576,0,0,0,-0.0282499530203066,-0.00869486801269732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820723390403302,0,0.024431200212083,0,0,0,0.0389247703271824,0.007248561057265,0,0,0,0,0,0,0.0186931185410438,0,0,0.00243627888444795,0,0,0,-0.0407652696027633,-0.0929417691617908,-0.169141004310243,1.50918627189222,-0.22865226774526,0,0,0,-0.00931555672590284,0,0,0,0,0,0,0,0.0735107023432315,0,0,0,0,-0.0135441389604436,-0.0589868231599766,-0.00159011413974872,-0.0357519367307997,-0.000224651605020611,0,0,-0.250373436233887,0,-2.02305061639059e-05,0,-0.0677745253230876,0,0,0.00204663722940704,0,0,0.062132842261294,-0.00701456047449015,-0.0545160190191581,-0.0211169551531265,0,-0.0351029196999181,0,0,0,0,0,0,-0.00617517705531065,0.0087488425712833,0,0.0279967321400573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118197174122713,0,0,-0.00122430269213389,0,0,0.0722385404595435,0,0.0173984663118787,0,0.0183390918060067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147357194848618,0,0,0,0,-0.0041985555875289,0,0,0,-0.0400742500915298,0,0,0,0,0,0.00113144557734722,0,0,-0.125569147273478,0,0,0,-0.0250407834643659,-0.0819063247155296,-0.0644591778740703,4.74625389356569,0,-0.0545302936421887,0,-0.0659375684179973,0,0,0,0,0,0,0,0,0.0275369369514279,0.00544897571206903,0,0,0,0,-0.406003556356873,0,0,0,-0.0904942418816136,-0.166916343939365,-0.0753057734370834,-0.105123472981554,0,0,-0.0210413618969389,0,0,0,0,0.0225952552532405,0,0,0,0,0,0.0626469657718069,0,0,0,0,-0.0601059157337266,0,0,0,0,0,0.00171706237670856,0,0,0,0,0,0,0,0,0,-0.275978879446465,0.0785596897093536,-1.0076892197248,2.56534836182192,0,0,-0.319754558513823,0,0.00680693017292191,0,0,0,0,0,0,0,0,0,0,0.0159600492089377,0,0,0,0,0,0,0,0,0,0.117580197546072,0.048986228715404,0,0,0,0.0548086062888856,0,0.00571159938499309,0.0718033784779781,0,0,0.0271978520052227,0,0,-0.0299725026145119,0.0463859236104543,0.0466722332213828,0,0,0,0,0,0,-0.232071442353315,1.07057830852248,0,-0.200465932857011,0,0,0,0,-0.35705889533803,0,0,0,0,0,0,-0.449210843401702,-0.0600966725004087,0,0,0,0,0,0,0,0,-0.0236277053924759,-0.235586002402044,0,0,0,-0.00125876428117204,0,0,0,0,0,0,0.173263911362932,0.000318966781857212,0,0,-0.0899434658745172,0,-0.150508033551643,0,0.010087166173202,0,-0.0166787276556828,0,-0.177380693941768,0,0,0,0,0,0,-0.111078098063887,-0.0746812276085746,0,0,-0.115402488373498,0,0,0.0344984696095438,0,0.0712047964796612,0,0,-0.133516849477419,0,0,0,0,0,0,-0.000765202160359009,0,0,0,0,0,0,0,0,0,0,0,-0.167975902687195,0,0,0,-0.0511805474545511,0,-0.0923052545642932,0.501674660920947,-0.0424132048847196,0,-0.00564939090889771,0,0,-0.0359598417486022,0,-0.0230093737555577,0,0,0,0.113589174199735,0,0.091118055690238,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767764034495483,0,-0.0359823810419715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1251276547562,0,0.0271273947164494,-0.125333981849327,0,0,-0.0928880495670823,0,0,0,0,0,0,0,0,0,0,0,0,-12.2916519090927,0,-0.762226935341463,-0.00159156951013376,-17.5535610330692,0,-0.00542224760747236,-5.96072938789723,-0.401723563482647,0,0,0,0,-0.209959476412363,0,0,0,0,0,0,0,-0.0176779737624536,-0.294504491697316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911738466320636,0,0,0,-0.0240537441281602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163016354663852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.53653334543421,0,0,0,0,0,0,-1.86670937005513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1117366657878,0,0,0,0,0,0,0,0,0,0,-0.493552352237295,-0.0893547084884869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169271880627723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813633178274908,0,0,0,0,0.0519026382937512,0,-0.154048762215074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164193368958722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.444494605618,0,0,0,0,0,0,0,0,0,-0.675515121715614,0,0,0,0,0,0,0,0,-0.302045384454981,0,0,0,0,0,-24.3876174890391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11619644367592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117614676159423,0,0,0,0,0,0,0,0.00221114709151459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816052440218639,0,0,0,0,0,1.1137136383323,0,0,0,0,-0.221114997876764,0,-0.0287549251801653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209504328157721,0,0,0,0,0,0,0,0,0,-0.642697750163073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246466169139173,0,0.175212820854634,0,0,0,0,0,0,-0.0160400069125846,-0.00189943059762745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124397167690033,0,0.0195602696131589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449082817462618,0,0,0,0,0.0492022076848772,0,0.233007406997241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116507903560423,0,0,0,0,0,0,0,0,-0.000853669759633704,0,0.00301053869210971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768766192070808,0,-0.0108247715753913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168588415794114,0,0,0,0,0,0,0,0,0,-0.0500600126097499,0,0,0.0217637186743448,0,0,0,10.0013689766731,0.0883533776948398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138261229965357,-11.9265649374644,13.2181171809398,0,-0.423098046017409,-0.260974965445378,-0.518232131899905,0,0,0,0,0.0369821532005997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169267882828196,0,0,0,0,0,0,0.122490141734497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436142022113491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091735573433982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063417070616336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684659742154835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103693421780217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495907214212652,0,0.0702009876902713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138997272460632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.620108867441068,0,0,0,0,0,0,0.180419538148526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278737983444557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272047088549227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9444746300656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49368765792736,-0.137324847876542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58215041929522,-5.62954265922519,-12.2588682469965,0,-16.6651956246775,0,0,0,0,0,0,-0.147387305888992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58780639848548e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.233436334714896,0,0.17805919713811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121002922082333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438794566474178,0,0,0,0,0,0,0.254359773879555,0.115804969977793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844602468492002,-0.147056789349319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98375715795128,0,0.89318397778598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114241317655549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434677608116435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243853889078694,0,0,0,0,0,18.8776847422951,0,0.0114297723376584,0,0,0,0,0,0,0,0,0,0,-0.127447396808408,0,0,0,0,0,0,0,0,-0.425147863146143,0,0,0,0,-0.00378465885189186,0,0,0,0,0,-0.00774734341471705,0,0,0,-1.24505582588176,0,-0.07782002178328,-0.00476235994877163,0,0,0,-0.144216489326311,0,-0.167133052077917,-15.0644579371406,0,0,0,0,0.00890628647767006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384811157600119,0,0,-0.135604871128743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855795636710436,0,0,-1.13849221454402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172178979505106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728355394532707,0,0,0,0,0,0,0,0.195031196864982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121944803274972,0,-0.0163938415016312,0,0,0,0,0.00425279945673433,0,0,0,0,0,0,0,0,0,0,0,0,-0.161273403496341,-0.0179026796098458,0,0,0,0
0,0,0,0,0,0,0,0,-1.30520569590937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102232459368993,0,0,0,-0.0146496673231315,0,0,0.693045692735843,0,0,0,0,-0.270774719844332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12171461006796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164595826789564,0,0,0,0,-0.91079339054458,-0.000829999922865,0,-2.46371545297522,0,0,0,0,0,-0.00670744516112484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3220760321231,0,0,0,0,0,0.328462527190744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101281002100453,0,0,-0.167826941298569,0,0,0,0,0,0,0,-9.78402533173489,-2.87062329612194,-5.32504076397544,0,-2.22203525689633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747974243396597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54933239832482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284438828761193,0,0,0.0162730646229763,0,-0.349306808669403,0,0,-0.581711203246661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724383764495734,-0.0110678374021123,0,0,0,0,0,0,0,0,-0.0161087945417155,0,0.011127337152418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235606612184711,0.0384311289875023,0.127031855071378,0,0.0805547122906723,0,0,0.0213119855014361,-0.026620693215603,0.114986763606254,0,0,0,0,0,0,0.618919484136979,0,0,0.0397223804108283,0,0.18654845038123,0,0,0,0.0252016671094778,0,0,0,0.0238771944040224,0,0,0,0,-0.124866855652959,0,0,0,0,0,0,0,-0.000226244230200721,0,0,0.100600343373828,0,0,0,0,0.268539079309495,0,0,0,0,0,0,-0.0441464323622236,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332661049566993,0,0,0,0,0,0,-1.29756210787416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118937490797845,0,0,0,0,-0.0730624061638806,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08578005471659,0,0,0,0,0,0,0.26203542538203,-0.0949315506030649,0,0,0.177298642874414,0,0,0,0,0,0,0,0,-0.0136583482843239,0,0,0,-0.199891874146074,0,0,0,0,0,0,0,0,0,0,0.128595485269805,0,0,0,0,0,0,0,0,0.011500567902995,0,0,0,0.0735722604893673,0,0,0,0,0,0,0.0102789243104842,0,0,0,0,0,0,0,0,0,0,0,0,14.0228408922211,-0.0592310743018402,0,0,-0.679209711775074,0,0,0,0,0,0,0,0,0,-0.193878796295413,0,0,0,0,-0.0309805449853456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358239977894102,-12.0496960611786,1.43561910540845,0.982964349926655,0,0.0934315587789866,0,0,0,0,0.0585397299951189,0,0,0,-0.0945062531617239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171035365788469,0,-0.0634722619977826,0,0,0,0.00892685203313255,0,0,0,0,0,0,0,0,0,0.075165921932598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27651860496301,0,0,0,0,0,0,0,0.101769925279458,0,0,0,0,0,0,0,0,-0.00368169406815792,0,0,0,-0.033639811485865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125281658016276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378399419005358
